name	normal	fire	water	electric	grass	ice	fighting	poison	ground	flying	psychic	bug	rock	ghost	dark	steel	fairy	dragon
gen8_891_kubfu	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
gen8_892_urshifu-single-strike	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
gen8_893_zarude	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
gen8_894_regieleki	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gen8_895_regidrago	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gen8_896_glastrier	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
gen8_897_spectrier	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
gen8_898_calyrex	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
gen8_899_wyrdeer	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
gen8_900_kleavor	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
gen8_901_ursaluna	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
gen8_902_basculegion-male	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
gen8_903_sneasler	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
gen8_904_overqwil	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
gen8_905_enamorus-incarnate	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
gen9_906_sprigatito	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
gen9_907_floragato	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
gen9_908_meowscarada	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
gen9_909_fuecoco	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gen9_910_crocalor	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gen9_911_skeledirge	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
gen9_912_quaxly	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gen9_913_quaxwell	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gen9_914_quaquaval	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
gen9_915_lechonk	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gen9_916_oinkologne	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gen9_917_tarountula	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
gen9_918_spidops	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
gen9_919_nymble	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
gen9_920_lokix	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
gen9_921_pawmi	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gen9_922_pawmo	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
gen9_923_pawmot	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
gen9_924_tandemaus	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gen9_925_maushold	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gen9_926_fidough	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
gen9_927_dachsbun	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
gen9_928_smoliv	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
gen9_929_dolliv	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
gen9_930_arboliva	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
gen9_931_squawkabilly	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
gen9_932_nacli	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
gen9_933_naclstack	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
gen9_934_garganacl	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
gen9_935_charcadet	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gen9_936_armarouge	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
gen9_937_ceruledge	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
gen9_938_tadbulb	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gen9_939_bellibolt	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gen9_940_wattrel	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
gen9_941_kilowattrel	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
gen9_942_maschiff	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
gen9_943_mabosstiff	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
gen9_944_shroodle	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
gen9_945_grafaiai	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
gen9_946_bramblin	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
gen9_947_brambleghast	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
gen9_948_toedscool	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
gen9_949_toedscruel	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
gen9_950_klawf	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
gen9_951_capsakid	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
gen9_952_scovillain	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
gen9_953_rellor	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
gen9_954_rabsca	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
gen9_955_flittle	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
gen9_956_espathra	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
gen9_957_tinkatink	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
gen9_958_tinkatuff	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
gen9_959_tinkaton	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
gen9_960_wiglett	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gen9_961_wugtrio	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gen9_962_bombirdier	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
gen9_963_finizen	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gen9_964_palafin	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gen9_965_varoom	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
gen9_966_revavroom	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
gen9_967_cyclizar	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gen9_968_orthworm	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
gen9_969_glimmet	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
gen9_970_glimmora	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
gen9_971_greavard	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
gen9_972_houndstone	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
gen9_973_flamigo	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
gen9_974_cetoddle	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
gen9_975_cetitan	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
gen9_976_veluza	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
gen9_977_dondozo	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gen9_978_tatsugiri	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gen9_979_annihilape	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
gen9_980_clodsire	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
gen9_981_farigiraf	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
gen9_982_dudunsparce	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gen9_983_kingambit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
gen9_984_great-tusk	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
gen9_985_scream-tail	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
gen9_986_brute-bonnet	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
gen9_987_flutter-mane	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
gen9_988_slither-wing	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
gen9_989_sandy-shocks	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
gen9_990_iron-treads	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
gen9_991_iron-bundle	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
gen9_992_iron-hands	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
gen9_993_iron-jugulis	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
gen9_994_iron-moth	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
gen9_995_iron-thorns	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
gen9_996_frigibax	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
gen9_997_arctibax	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
gen9_998_baxcalibur	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
gen9_999_gimmighoul	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
gen9_1000_gholdengo	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
gen9_1001_wo-chien	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
gen9_1002_chien-pao	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
gen9_1003_ting-lu	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
gen9_1004_chi-yu	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
gen9_1005_roaring-moon	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
gen9_1006_iron-valiant	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
gen9_1007_koraidon	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
gen9_1008_miraidon	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gen9_1009_walking-wake	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gen9_1010_iron-leaves	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
gen9_1011_dipplin	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
gen9_1012_poltchageist	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
gen9_1014_okidogi	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
gen9_1015_munkidori	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
gen9_1016_fezandipiti	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
gen9_1017_ogerpon	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
